inspection_id,license_,facility_type,risk,zip,inspection_date,inspection_type,results,latitude,longitude
2606145,2470592,Restaurant,Risk 2 (Medium),60653,2024-11-07T00:00:00.000,Canvass,Pass,41.816969741803085,-87.60276062784759
2606146,2232511,Grocery Store,Risk 2 (Medium),60620,2024-11-07T00:00:00.000,Canvass,Fail,41.7559957904814,-87.64432823886385
2606149,1887757,Restaurant,Risk 3 (Low),60657,2024-11-07T00:00:00.000,Canvass Re-Inspection,Pass,41.934155073209475,-87.6435615899184
2607147,2762212,Restaurant,Risk 1 (High),60618,2024-11-08T00:00:00.000,Canvass,Fail,41.93396946560308,-87.70733141899717
2607148,2856973,Restaurant,Risk 2 (Medium),60654,2024-11-08T00:00:00.000,Canvass Re-Inspection,Pass,41.89141810118847,-87.62791475607904
2607150,1675893,BANQUET HALL,Risk 2 (Medium),60618,2024-11-08T00:00:00.000,Canvass,Fail,41.960906609590054,-87.72239227672361
2607151,2215828,Daycare (Under 2 Years),Risk 1 (High),60644,2024-11-08T00:00:00.000,Canvass Re-Inspection,Pass,41.887068052373245,-87.75500577147562
2607153,1905245,Grocery Store,Risk 1 (High),60625,2024-11-08T00:00:00.000,Canvass,Fail,41.96331915949309,-87.70845992757067
2607154,1843207,Restaurant,Risk 2 (Medium),60654,2024-11-08T00:00:00.000,Canvass Re-Inspection,Fail,41.89416541426283,-87.62938902777785
2607156,2997404,Grocery Store,Risk 2 (Medium),60639,2024-11-08T00:00:00.000,License,Pass,41.92447263555395,-87.73678950499337
2607157,2215544,Daycare Above and Under 2 Years,Risk 1 (High),60628,2024-11-08T00:00:00.000,Canvass,Fail,41.661326016281905,-87.64121030558698
2607159,2966309,Restaurant,Risk 1 (High),60632,2024-11-08T00:00:00.000,License Re-Inspection,Fail,41.80100543752876,-87.68661612013953
2607160,2997490,Restaurant,Risk 1 (High),60608,2024-11-08T00:00:00.000,License Re-Inspection,Pass,41.866749382827074,-87.66846405285052
2607161,2791641,Restaurant,Risk 1 (High),60660,2024-11-08T00:00:00.000,Canvass Re-Inspection,Pass,41.997441330371394,-87.6705687048993
2607162,2791499,Children's Services Facility,Risk 1 (High),60644,2024-11-08T00:00:00.000,Canvass Re-Inspection,Fail,41.87543328989806,-87.75502688841348
2607163,25338,Grocery Store,Risk 1 (High),60659,2024-11-08T00:00:00.000,Canvass,Pass,41.99774730064823,-87.69525115807554
2607164,1874909,Restaurant,Risk 2 (Medium),60647,2024-11-08T00:00:00.000,Canvass,Pass,41.90995065493004,-87.71124469373261
2607165,2698526,Children's Services Facility,Risk 1 (High),60609,2024-11-08T00:00:00.000,License,Pass,41.829022397246796,-87.67965129918872
2607166,61624,Restaurant,Risk 1 (High),60649,2024-11-08T00:00:00.000,Canvass,Pass,41.75921110106244,-87.56015980444218
2607168,4190,Restaurant,Risk 1 (High),60611,2024-11-08T00:00:00.000,Canvass Re-Inspection,Pass,41.89076289253344,-87.62754900580227
2607169,2997319,Grocery Store,Risk 3 (Low),60620,2024-11-08T00:00:00.000,License,Fail,41.75054538062506,-87.64321883744813
2607171,2996828,Restaurant,Risk 2 (Medium),60653,2024-11-08T00:00:00.000,License,Pass,41.81702976524998,-87.60685791987792
2607173,2443214,Daycare Above and Under 2 Years,Risk 1 (High),60660,2024-11-08T00:00:00.000,License,Pass,41.99024430103306,-87.66985749853202
2607174,2996978,Restaurant,Risk 1 (High),60611,2024-11-08T00:00:00.000,License,Pass,41.89076289253344,-87.62754900580227
2607175,2555515,Shared Kitchen,Risk 1 (High),60612,2024-11-08T00:00:00.000,Canvass,Pass,41.88760229601365,-87.6744918289263
2607177,2279587,Restaurant,Risk 1 (High),60660,2024-11-08T00:00:00.000,Complaint Re-Inspection,Pass,41.99164923315811,-87.66046438723393
2607178,2378811,Restaurant,Risk 1 (High),60647,2024-11-08T00:00:00.000,Canvass,Pass,41.92335589370734,-87.69785017026875
2607180,2632026,Children's Services Facility,Risk 1 (High),60628,2024-11-08T00:00:00.000,License,Pass,41.688848119400404,-87.6228936894908
2607181,1893655,Restaurant,Risk 1 (High),60608,2024-11-08T00:00:00.000,Canvass Re-Inspection,Pass,41.84700445937776,-87.68564732285108
2607182,2641413,Daycare Above and Under 2 Years,Risk 1 (High),60619,2024-11-08T00:00:00.000,Canvass,Fail,41.73666986650331,-87.61074798462452
2607184,2956392,Restaurant,Risk 1 (High),60620,2024-11-08T00:00:00.000,Canvass Re-Inspection,Pass,41.750441827466496,-87.66513386480328
2607185,2689216,Restaurant,Risk 1 (High),60618,2024-11-08T00:00:00.000,Canvass,Pass,41.95403468048288,-87.71942863439298
2607186,2872783,Restaurant,Risk 1 (High),60608,2024-11-08T00:00:00.000,Canvass,Fail,41.830791780461546,-87.65082245322775
2607187,74857,Grocery Store,Risk 2 (Medium),60657,2024-11-08T00:00:00.000,Canvass,Pass,41.93973347468255,-87.65865193424143
2607189,2069042,Restaurant,Risk 1 (High),60647,2024-11-08T00:00:00.000,Canvass Re-Inspection,Pass,41.91005174981479,-87.72131578011872
2607191,2924416,Children's Services Facility,Risk 1 (High),60619,2024-11-08T00:00:00.000,Canvass,Pass,41.7272314584746,-87.60474351637166
2607192,2589619,Grocery Store,Risk 2 (Medium),60637,2024-11-08T00:00:00.000,Canvass Re-Inspection,Pass,41.79329599672656,-87.62228488339794
2607193,2600676,Restaurant,Risk 2 (Medium),60612,2024-11-08T00:00:00.000,Canvass,Pass,41.881914460121365,-87.6863038518981
2607194,2523060,Restaurant,Risk 1 (High),60655,2024-11-08T00:00:00.000,Canvass,Pass,41.69145138233483,-87.70135328749886
2607195,6294,Restaurant,Risk 2 (Medium),60651,2024-11-08T00:00:00.000,Complaint,Pass,41.90625887086,-87.72635347636164
2607196,2583325,Restaurant,Risk 1 (High),60639,2024-11-08T00:00:00.000,Canvass Re-Inspection,Pass,41.924093270217625,-87.76577411821921
2607198,0,School,Risk 3 (Low),60628,2024-11-08T00:00:00.000,Canvass,Pass,41.695113521218175,-87.64261132457379
2607199,2359721,Restaurant,Risk 1 (High),60653,2024-11-08T00:00:00.000,Canvass,Pass,41.81691326006998,-87.60729731503798
2607204,2993528,Liquor,Risk 2 (Medium),60647,2024-11-08T00:00:00.000,License Re-Inspection,Pass,41.92387309514714,-87.69916285360124
2607205,2027638,Restaurant,Risk 2 (Medium),60625,2024-11-08T00:00:00.000,Canvass,Pass,41.96504672816691,-87.70851378070793
2607209,2626344,Restaurant,Risk 2 (Medium),60613,2024-11-08T00:00:00.000,Canvass Re-Inspection,Pass,41.95318313174955,-87.67791333766293
2607211,2997031,Grocery Store,Risk 3 (Low),60636,2024-11-08T00:00:00.000,License Re-Inspection,Pass,41.76495949672377,-87.68339570064772
2607213,2997074,Restaurant,Risk 2 (Medium),60660,2024-11-08T00:00:00.000,License Re-Inspection,Pass,41.998060986179674,-87.66223011630068
2607215,2391387,Restaurant,Risk 1 (High),60647,2024-11-08T00:00:00.000,Canvass,Pass,41.91736812603766,-87.69846932110896
2607216,2895980,Restaurant,Risk 1 (High),60622,2024-11-08T00:00:00.000,Canvass,Pass,41.906467181759496,-87.67157369153817
2607217,2452080,Restaurant,Risk 1 (High),60647,2024-11-08T00:00:00.000,Canvass,Pass,41.914261446310334,-87.68368604555803
2607219,1894079,Restaurant,Risk 1 (High),60634,2024-11-12T00:00:00.000,Canvass,Pass,41.958699198573456,-87.76733239271287
2607220,2803096,Restaurant,Risk 1 (High),60618,2024-11-12T00:00:00.000,Canvass,Pass,41.93947287194346,-87.70278709263836
2607221,2997542,Restaurant,Risk 1 (High),60638,2024-11-12T00:00:00.000,License,Fail,41.792139959458716,-87.79766862419076
2607222,2536562,Restaurant,Risk 2 (Medium),60625,2024-11-12T00:00:00.000,Canvass,Fail,41.96820018167654,-87.71320846627894
2607224,1802852,Grocery Store,Risk 2 (Medium),60616,2024-11-12T00:00:00.000,Canvass,Fail,41.84905549563665,-87.63178333329273
2607225,2684113,Restaurant,Risk 2 (Medium),60606,2024-11-12T00:00:00.000,Canvass,Fail,41.87856015362371,-87.63652387205532
2607226,2247642,School,Risk 1 (High),60620,2024-11-12T00:00:00.000,Canvass Re-Inspection,Pass,41.73467037937294,-87.66561153316543
2607227,1908804,Restaurant,Risk 1 (High),60653,2024-11-12T00:00:00.000,Canvass,Pass,41.81676172087383,-87.60178731861693
2607228,2781095,Restaurant,Risk 1 (High),60614,2024-11-12T00:00:00.000,Canvass,Fail,41.91821387989894,-87.65342197538438
2607229,2997543,Restaurant,Risk 1 (High),60638,2024-11-12T00:00:00.000,License,Fail,41.792139959458716,-87.79766862419076
2607230,1198178,Restaurant,Risk 1 (High),60647,2024-11-12T00:00:00.000,Canvass,Pass,41.917458568356686,-87.6851026411648
2607231,2997651,Restaurant,Risk 1 (High),60639,2024-11-12T00:00:00.000,License,Fail,41.92424572942599,-87.73733169173367
2607232,2021688,Restaurant,Risk 1 (High),60640,2024-11-12T00:00:00.000,Canvass Re-Inspection,Pass,41.973214590632,-87.65992980737389
2607233,2528595,Children's Services Facility,Risk 1 (High),60640,2024-11-12T00:00:00.000,Canvass,Pass,41.961950302699556,-87.65460337596932
2607234,2993497,Children's Services Facility,Risk 1 (High),60637,2024-11-12T00:00:00.000,License,Pass,41.78392951432473,-87.61941252113115
2607237,2384973,Restaurant,Risk 2 (Medium),60645,2024-11-12T00:00:00.000,Canvass,Pass,42.00685123757091,-87.69026060452782
2607238,1166473,Restaurant,Risk 1 (High),60647,2024-11-12T00:00:00.000,Canvass,Pass,41.93170179647224,-87.71244865583952
2607240,2319944,Children's Services Facility,Risk 1 (High),60660,2024-11-12T00:00:00.000,Canvass,Fail,41.9956393863012,-87.6703391799368
2607241,2205581,Long Term Care,Risk 1 (High),60659,2024-11-12T00:00:00.000,Canvass,Pass,41.99432965829039,-87.68235841600772
2607242,2992780,Grocery Store,Risk 3 (Low),60619,2024-11-12T00:00:00.000,License,Pass,41.7373613466866,-87.60469580542522
2607245,2827346,Grocery Store,Risk 3 (Low),60636,2024-11-12T00:00:00.000,Canvass Re-Inspection,Pass,41.76469612104134,-87.67359278470066
2607248,2808678,Restaurant,Risk 1 (High),60625,2024-11-12T00:00:00.000,Canvass Re-Inspection,Fail,41.9683991905832,-87.72355115796904
2607251,2626937,Restaurant,Risk 1 (High),60634,2024-11-12T00:00:00.000,Complaint Re-Inspection,Pass,41.93839141038951,-87.77211894533082
2607255,2997000,Grocery Store,Risk 2 (Medium),60651,2024-11-12T00:00:00.000,License,Fail,41.89897268393013,-87.71506188016065
2607256,2709408,Restaurant,Risk 1 (High),60645,2024-11-12T00:00:00.000,Complaint Re-Inspection,Pass,41.99812088754938,-87.68882213326917
2607257,2813906,Children's Services Facility,Risk 1 (High),60618,2024-11-12T00:00:00.000,Canvass,Pass,41.94366118950382,-87.69779748393917
2607258,2813536,Restaurant,Risk 2 (Medium),60647,2024-11-12T00:00:00.000,Canvass,Pass,41.91810712421967,-87.69736529538596
2607259,2841429,Restaurant,Risk 2 (Medium),60636,2024-11-12T00:00:00.000,Complaint Re-Inspection,Fail,41.77230075905835,-87.66408586993496
2607260,15125,Restaurant,Risk 1 (High),60640,2024-11-12T00:00:00.000,Canvass,Pass,41.97913503775461,-87.65490970816695
2607261,2684492,Restaurant,Risk 1 (High),60613,2024-11-12T00:00:00.000,Canvass,Fail,41.96047630495004,-87.67379931767802
2607263,2048650,Restaurant,Risk 2 (Medium),60660,2024-11-12T00:00:00.000,Complaint Re-Inspection,Pass,41.99257145211282,-87.66049389721275
2607264,2997528,Restaurant,Risk 1 (High),60647,2024-11-12T00:00:00.000,License,Pass,41.91027701064524,-87.68286119020127
2607266,2997529,Restaurant,Risk 1 (High),60647,2024-11-12T00:00:00.000,License,Pass,41.91027701064524,-87.68286119020127
2607267,2042000,Grocery Store,Risk 1 (High),60623,2024-11-12T00:00:00.000,Canvass,Pass,41.851908367483055,-87.70287598899651
2607268,2977244,Restaurant,Risk 2 (Medium),60657,2024-11-12T00:00:00.000,License,Fail,41.93982045562378,-87.6527475003377
2607271,2647099,Restaurant,Risk 2 (Medium),60616,2024-11-12T00:00:00.000,Canvass,Pass,41.836921774113534,-87.62878938497728
2607272,2997558,Grocery Store,Risk 2 (Medium),60618,2024-11-12T00:00:00.000,License,Fail,41.93950384120929,-87.69755326488227
2607273,2997442,Restaurant,Risk 1 (High),60641,2024-11-12T00:00:00.000,License,Pass,41.93854821550915,-87.75994413663383
2607274,2631910,Restaurant,Risk 2 (Medium),60647,2024-11-12T00:00:00.000,Complaint,Pass,41.92472898417441,-87.7157533571879
2607275,2659343,Restaurant,Risk 2 (Medium),60606,2024-11-12T00:00:00.000,Canvass,Pass,41.87820739827345,-87.63572044703741
2607276,2935029,Children's Services Facility,Risk 1 (High),60628,2024-11-12T00:00:00.000,Canvass Re-Inspection,Pass,41.70117782096822,-87.62826801268412
2607278,2966309,Restaurant,Risk 1 (High),60632,2024-11-12T00:00:00.000,License Re-Inspection,Pass,41.80100543752876,-87.68661612013953
2607279,2689749,Restaurant,Risk 1 (High),60606,2024-11-12T00:00:00.000,Canvass,Pass,41.87856015362371,-87.63652387205532
2607280,1352450,COFFEE KIOSK,Risk 2 (Medium),60616,2024-11-12T00:00:00.000,Canvass,Pass,41.836371827384944,-87.62638078984217
2607281,1273253,Restaurant,Risk 2 (Medium),60628,2024-11-12T00:00:00.000,Short Form Complaint,Pass,41.70734959025858,-87.61858476162116
2607282,1144034,Restaurant,Risk 1 (High),60640,2024-11-12T00:00:00.000,Canvass Re-Inspection,Pass,41.96989464893081,-87.65954702205664
2607284,2997283,Restaurant,Risk 1 (High),60657,2024-11-12T00:00:00.000,License,Fail,41.937939792358364,-87.64447681700325
2607285,2882172,Restaurant,Risk 1 (High),60647,2024-11-12T00:00:00.000,Canvass,Pass,41.93196806631448,-87.6877412495
2607288,2594606,Restaurant,Risk 1 (High),60626,2024-11-12T00:00:00.000,Complaint Re-Inspection,Pass,42.0193331123976,-87.68002153080553
2607289,2753933,Restaurant,Risk 2 (Medium),60613,2024-11-12T00:00:00.000,Canvass,Pass,41.951354345126624,-87.65968302474026
2607290,2595950,Restaurant,Risk 2 (Medium),60660,2024-11-12T00:00:00.000,Canvass,Fail,41.99806692579239,-87.66158910390902
2607291,1739186,Restaurant,Risk 1 (High),60620,2024-11-12T00:00:00.000,Complaint,Fail,41.73637382027632,-87.62723156456728
2607292,2348486,Restaurant,Risk 1 (High),60622,2024-11-12T00:00:00.000,Canvass,Pass,41.89500136818066,-87.67717110170229
2607294,24431,School,Risk 1 (High),60623,2024-11-13T00:00:00.000,Canvass,Pass,41.842245084273074,-87.70633600204509
2607295,2840836,Bakery,Risk 2 (Medium),60611,2024-11-13T00:00:00.000,Canvass,Pass,41.89127929349215,-87.61410753333017
2607296,2124413,Grocery Store,Risk 1 (High),60626,2024-11-13T00:00:00.000,Canvass Re-Inspection,Pass,42.007331192630126,-87.67372465116485
2607297,25368,Bakery,Risk 2 (Medium),60625,2024-11-13T00:00:00.000,Canvass,Pass,41.968451948317814,-87.69495943474243
2607300,2307735,Daycare Above and Under 2 Years,Risk 1 (High),60629,2024-11-13T00:00:00.000,License Re-Inspection,Pass,41.78654294207006,-87.69204396187506
2607302,2786357,Restaurant,Risk 1 (High),60608,2024-11-13T00:00:00.000,Canvass,Pass,41.85183235473326,-87.692640861193
2607303,2215943,Daycare Above and Under 2 Years,Risk 1 (High),60644,2024-11-13T00:00:00.000,Canvass Re-Inspection,Pass,41.88056363756397,-87.74861366933374
2607305,2997100,Restaurant,Risk 1 (High),60606,2024-11-13T00:00:00.000,License,Pass,41.878531278353606,-87.63942745962717
2607306,2977893,Grocery Store,Risk 1 (High),60640,2024-11-13T00:00:00.000,Short Form Complaint,Pass,41.976481667612425,-87.65483977716684
2607308,2550994,Restaurant,Risk 1 (High),60628,2024-11-13T00:00:00.000,Complaint,Pass,41.68400844171807,-87.62055576815645
2607310,1357919,Grocery Store,Risk 1 (High),60637,2024-11-13T00:00:00.000,Short Form Complaint,Pass,41.77313937105805,-87.6249913991379
2607311,1542795,Grocery Store,Risk 2 (Medium),60654,2024-11-13T00:00:00.000,Canvass Re-Inspection,Pass,41.88863332889772,-87.63236252748243
2607312,2060730,Restaurant,Risk 1 (High),60659,2024-11-13T00:00:00.000,Canvass,Pass,41.987069472132106,-87.68970509568071
2607315,2992756,Restaurant,Risk 1 (High),60642,2024-11-13T00:00:00.000,License Re-Inspection,Pass,41.89120657079326,-87.65587218834783
2607316,2677874,Grocery Store,Risk 2 (Medium),60619,2024-11-13T00:00:00.000,Canvass,Pass,41.74392400459612,-87.61460796251986
2607319,2665378,Restaurant,Risk 2 (Medium),60629,2024-11-13T00:00:00.000,Canvass,Pass,41.779778507667665,-87.70357997449605
2607321,2917908,Restaurant,Risk 1 (High),60605,2024-11-13T00:00:00.000,Short Form Complaint,Pass,41.872767000096395,-87.62929401459267
2607322,2216077,Daycare (2 - 6 Years),Risk 1 (High),60623,2024-11-13T00:00:00.000,Canvass,Pass,41.8586785895444,-87.73063264494722
2607324,1843207,Restaurant,Risk 2 (Medium),60654,2024-11-13T00:00:00.000,Canvass Re-Inspection,Pass,41.89416541426283,-87.62938902777785
2607325,2216861,Daycare Above and Under 2 Years,Risk 1 (High),60624,2024-11-13T00:00:00.000,License Re-Inspection,Pass,41.885919645895974,-87.72596362714377
2607326,2245322,Daycare Above and Under 2 Years,Risk 1 (High),60660,2024-11-13T00:00:00.000,Canvass,Fail,41.98386367207857,-87.66868894217718
2607327,2326815,Restaurant,Risk 1 (High),60653,2024-11-13T00:00:00.000,Canvass,Pass,41.80960148356178,-87.61674116665355
2607328,2676997,Restaurant,Risk 1 (High),60625,2024-11-13T00:00:00.000,Canvass Re-Inspection,Pass,41.96836639544936,-87.72650206831679
2607330,2781540,Restaurant,Risk 2 (Medium),60620,2024-11-13T00:00:00.000,Canvass,Pass,41.73637382027632,-87.62723156456728
2607332,2517601,Daycare Above and Under 2 Years,Risk 1 (High),60637,2024-11-13T00:00:00.000,License,Pass,41.78368442665007,-87.6058547469109
2607334,2938815,Restaurant,Risk 1 (High),60659,2024-11-13T00:00:00.000,Complaint Re-Inspection,Pass,41.98292038472493,-87.71195072362028
2607336,2939164,Restaurant,Risk 1 (High),60619,2024-11-13T00:00:00.000,Complaint,Pass,41.736713258431,-87.59239436553594
2607338,2442948,Children's Services Facility,Risk 1 (High),60640,2024-11-13T00:00:00.000,License,Pass,41.98080171783289,-87.65984390503488
2607340,2948197,Restaurant,Risk 1 (High),60629,2024-11-13T00:00:00.000,Canvass,Pass,41.78718687876498,-87.70322628983251
2607348,2934768,Restaurant,Risk 1 (High),60645,2024-11-13T00:00:00.000,Canvass Re-Inspection,Pass,41.9977637602161,-87.69979572191909
2607350,1646977,Restaurant,Risk 1 (High),60618,2024-11-13T00:00:00.000,Canvass,Pass,41.943288553820175,-87.68152784547775
2607351,6753,Restaurant,Risk 1 (High),60634,2024-11-13T00:00:00.000,Canvass,Pass,41.93706710815131,-87.76659233846347
2607352,2817503,Restaurant,Risk 1 (High),60643,2024-11-13T00:00:00.000,Complaint,Pass,41.684937573187895,-87.66112259455343
2607353,1680379,Restaurant,Risk 1 (High),60606,2024-11-13T00:00:00.000,Canvass,Fail,41.88033409920658,-87.63658023772034
2607355,2890686,Restaurant,Risk 2 (Medium),60616,2024-11-13T00:00:00.000,Canvass,Pass,41.83095278930358,-87.62144916300736
2607357,9344,Restaurant,Risk 1 (High),60608,2024-11-13T00:00:00.000,Canvass,Fail,41.840301596349946,-87.66047035792145
2607358,2511151,Restaurant,Risk 1 (High),60659,2024-11-13T00:00:00.000,Canvass,Fail,41.99030461398915,-87.70431283600489
2607359,2993312,Grocery Store,Risk 2 (Medium),60639,2024-11-13T00:00:00.000,License Re-Inspection,Fail,41.909529057745836,-87.74508051049314
2607360,2423563,Restaurant,Risk 1 (High),60640,2024-11-13T00:00:00.000,Canvass,Pass,41.96691374122208,-87.66723233053568
2607361,1473514,Restaurant,Risk 1 (High),60660,2024-11-13T00:00:00.000,Canvass,Fail,41.99806349937625,-87.66197773196627
2607362,2857332,Restaurant,Risk 1 (High),60613,2024-11-13T00:00:00.000,Complaint,Fail,41.954095576616304,-87.65007225130127
2607363,1575636,Restaurant,Risk 2 (Medium),60642,2024-11-13T00:00:00.000,Canvass,Pass,41.89118748518749,-87.65766708716755
2607364,2997570,Grocery Store,Risk 2 (Medium),60628,2024-11-13T00:00:00.000,License,Fail,41.65902472179736,-87.60909139773335
2607365,2845559,Restaurant,Risk 1 (High),60632,2024-11-13T00:00:00.000,Canvass Re-Inspection,Pass,41.81969676211443,-87.69533211344603
2607366,2988556,Grocery Store,Risk 3 (Low),60649,2024-11-13T00:00:00.000,License Re-Inspection,Pass,41.76641626769179,-87.56957602824056
2607368,1595448,Restaurant,Risk 2 (Medium),60604,2024-11-13T00:00:00.000,Canvass Re-Inspection,Pass,41.878110156499886,-87.62753454596945
2607369,2977244,Restaurant,Risk 2 (Medium),60657,2024-11-13T00:00:00.000,License Re-Inspection,Fail,41.93982045562378,-87.6527475003377
